,HPTN084,TDF2,Partners,VOICE,FEM
3362,92.0,94.0,90.0,89.0,97.0
3363,80.0,35.0,86.0,1.0,28.000000000000004
3364,98.0,89.0,98.0,45.0,39.0
3365,68.0,93.0,89.0,86.0,99.0
3366,67.0,56.00000000000001,78.0,94.0,42.0
3367,92.0,65.0,95.0,99.0,62.0
3368,96.0,80.0,94.0,87.0,97.0
3369,57.00000000000001,88.0,99.0,89.0,98.0
3370,95.0,56.00000000000001,93.0,72.0,36.0
3371,95.0,83.0,99.0,42.0,18.0
3372,83.0,77.0,86.0,67.0,55.00000000000001
3373,95.0,83.0,28.000000000000004,0.0,23.0
3374,93.0,85.0,89.0,99.0,67.0
3375,99.0,83.0,98.0,26.0,83.0
3376,93.0,66.0,85.0,74.0,11.0
3377,71.0,55.00000000000001,90.0,12.0,98.0
3378,76.0,87.0,86.0,67.0,35.0
3379,98.0,98.0,80.0,92.0,67.0
3380,70.0,99.0,77.0,57.99999999999999,40.0
3381,86.0,92.0,99.0,4.0,9.0
3382,84.0,88.0,96.0,87.0,70.0
3383,76.0,72.0,67.0,75.0,37.0
3384,70.0,96.0,85.0,86.0,13.0
3385,99.0,76.0,59.0,80.0,88.0
3386,80.0,99.0,91.0,61.0,13.0
3387,54.0,71.0,99.0,38.0,11.0
3388,68.0,88.0,89.0,31.0,26.0
3389,49.0,95.0,99.0,81.0,36.0
3390,91.0,28.999999999999996,93.0,42.0,49.0
3391,86.0,52.0,96.0,25.0,93.0
3392,69.0,94.0,79.0,34.0,38.0
3393,98.0,11.0,95.0,64.0,77.0
3394,77.0,61.0,93.0,45.0,35.0
3395,87.0,98.0,88.0,54.0,44.0
3396,83.0,61.0,73.0,97.0,28.000000000000004
3397,96.0,99.0,88.0,56.00000000000001,81.0
3398,97.0,98.0,75.0,97.0,50.0
3399,98.0,93.0,96.0,35.0,91.0
3400,98.0,86.0,84.0,9.0,2.0
3401,98.0,93.0,95.0,87.0,91.0
3402,66.0,90.0,88.0,90.0,96.0
3403,90.0,8.0,93.0,69.0,25.0
3404,91.0,77.0,99.0,49.0,83.0
3405,92.0,98.0,99.0,83.0,61.0
3406,74.0,68.0,80.0,8.0,69.0
3407,78.0,40.0,59.0,99.0,53.0
3408,96.0,74.0,87.0,89.0,97.0
3409,99.0,22.0,96.0,38.0,95.0
3410,59.0,30.0,88.0,6.0,75.0
3411,97.0,59.0,98.0,57.99999999999999,75.0
3412,99.0,94.0,74.0,84.0,70.0
3413,76.0,74.0,86.0,76.0,39.0
3414,92.0,96.0,93.0,24.0,98.0
3415,74.0,51.0,86.0,24.0,67.0
3416,81.0,65.0,87.0,17.0,93.0
3417,59.0,69.0,89.0,1.0,20.0
3418,99.0,18.0,90.0,96.0,28.999999999999996
3419,94.0,28.999999999999996,96.0,51.0,17.0
3420,72.0,18.0,92.0,60.0,2.0
3421,94.0,38.0,75.0,82.0,80.0
3422,92.0,66.0,96.0,11.0,84.0
3423,75.0,55.00000000000001,97.0,57.99999999999999,71.0
3424,62.0,84.0,80.0,68.0,96.0
3425,73.0,43.0,90.0,1.0,95.0
3426,73.0,76.0,99.0,81.0,12.0
3427,26.0,98.0,97.0,20.0,79.0
3428,98.0,71.0,89.0,49.0,19.0
3429,95.0,60.0,88.0,74.0,4.0
3430,99.0,50.0,99.0,46.0,28.999999999999996
3431,74.0,67.0,97.0,90.0,28.999999999999996
3432,88.0,68.0,63.0,28.999999999999996,60.0
3433,95.0,68.0,89.0,95.0,69.0
3434,97.0,93.0,97.0,94.0,70.0
3435,78.0,68.0,86.0,72.0,11.0
3436,76.0,34.0,92.0,65.0,7.000000000000001
3437,94.0,79.0,68.0,99.0,98.0
3438,96.0,56.00000000000001,89.0,97.0,97.0
3439,99.0,81.0,98.0,99.0,30.0
3440,98.0,85.0,97.0,43.0,73.0
3441,99.0,93.0,74.0,46.0,11.0
3442,98.0,53.0,74.0,95.0,1.0
3443,93.0,92.0,98.0,90.0,35.0
3444,95.0,60.0,91.0,70.0,5.0
3445,96.0,95.0,56.00000000000001,53.0,49.0
3446,73.0,69.0,85.0,89.0,98.0
3447,99.0,60.0,64.0,22.0,8.0
3448,98.0,38.0,96.0,14.000000000000002,73.0
3449,77.0,92.0,98.0,79.0,54.0
3450,98.0,71.0,82.0,41.0,60.0
3451,72.0,73.0,98.0,76.0,62.0
3452,98.0,86.0,99.0,55.00000000000001,28.999999999999996
3453,79.0,64.0,75.0,78.0,95.0
3454,78.0,21.0,95.0,57.99999999999999,64.0
3455,48.0,65.0,73.0,99.0,80.0
3456,77.0,85.0,99.0,41.0,77.0
3457,76.0,59.0,85.0,63.0,36.0
3458,99.0,60.0,71.0,88.0,46.0
3459,93.0,63.0,86.0,71.0,54.0
3460,98.0,62.0,94.0,7.000000000000001,18.0
3461,83.0,39.0,99.0,76.0,13.0
3462,80.0,6.0,86.0,63.0,8.0
3463,82.0,0.0,92.0,42.0,49.0
3464,98.0,86.0,62.0,63.0,39.0
3465,96.0,99.0,99.0,93.0,59.0
3466,90.0,80.0,53.0,69.0,8.0
3467,81.0,57.99999999999999,80.0,80.0,51.0
3468,97.0,76.0,95.0,92.0,5.0
3469,86.0,20.0,99.0,84.0,96.0
3470,89.0,89.0,79.0,94.0,28.000000000000004
3471,92.0,83.0,95.0,83.0,0.0
3472,84.0,94.0,89.0,68.0,98.0
3473,54.0,64.0,88.0,33.0,12.0
3474,87.0,74.0,76.0,77.0,98.0
3475,86.0,82.0,69.0,54.0,99.0
3476,85.0,99.0,98.0,99.0,13.0
3477,83.0,93.0,82.0,49.0,7.000000000000001
3478,26.0,86.0,72.0,50.0,37.0
3479,63.0,56.00000000000001,93.0,65.0,97.0
3480,97.0,78.0,71.0,79.0,40.0
3481,97.0,32.0,99.0,50.0,1.0
3482,46.0,67.0,85.0,31.0,53.0
3483,70.0,75.0,98.0,1.0,85.0
3484,99.0,43.0,93.0,13.0,5.0
3485,65.0,57.99999999999999,97.0,0.0,84.0
3486,56.00000000000001,75.0,77.0,9.0,78.0
3487,66.0,90.0,90.0,43.0,73.0
3488,98.0,69.0,97.0,75.0,61.0
3489,95.0,99.0,65.0,45.0,98.0
3490,66.0,78.0,93.0,8.0,44.0
3491,81.0,96.0,74.0,99.0,78.0
3492,85.0,51.0,44.0,17.0,51.0
3493,91.0,70.0,96.0,92.0,68.0
3494,98.0,49.0,73.0,16.0,3.0
3495,77.0,46.0,84.0,91.0,55.00000000000001
3496,98.0,61.0,97.0,63.0,39.0
3497,79.0,78.0,86.0,78.0,44.0
3498,96.0,91.0,98.0,66.0,57.99999999999999
3499,94.0,65.0,97.0,67.0,1.0
3500,93.0,89.0,92.0,92.0,66.0
3501,75.0,80.0,88.0,46.0,42.0
3502,97.0,32.0,88.0,80.0,92.0
3503,97.0,46.0,78.0,98.0,43.0
3504,97.0,89.0,98.0,77.0,80.0
3505,98.0,68.0,93.0,89.0,28.999999999999996
3506,45.0,96.0,71.0,27.0,67.0
3507,94.0,82.0,97.0,99.0,18.0
3508,83.0,67.0,89.0,62.0,2.0
3509,98.0,70.0,91.0,91.0,44.0
3510,80.0,57.00000000000001,95.0,50.0,10.0
3511,99.0,76.0,92.0,68.0,92.0
3512,70.0,69.0,84.0,92.0,31.0
3513,47.0,88.0,98.0,0.0,95.0
3514,87.0,97.0,94.0,70.0,15.0
3515,93.0,44.0,84.0,93.0,99.0
3516,96.0,48.0,99.0,50.0,9.0
3517,98.0,55.00000000000001,83.0,40.0,22.0
3518,92.0,70.0,86.0,8.0,61.0
3519,94.0,95.0,90.0,13.0,66.0
3520,99.0,47.0,96.0,3.0,15.0
3521,93.0,74.0,16.0,62.0,36.0
3522,98.0,86.0,70.0,99.0,16.0
3523,96.0,64.0,79.0,96.0,93.0
3524,91.0,90.0,91.0,76.0,55.00000000000001
3525,48.0,74.0,94.0,1.0,59.0
3526,74.0,20.0,95.0,53.0,25.0
3527,98.0,6.0,78.0,67.0,96.0
3528,99.0,64.0,72.0,21.0,14.000000000000002
3529,99.0,85.0,83.0,64.0,12.0
3530,80.0,59.0,95.0,67.0,0.0
3531,88.0,73.0,97.0,33.0,17.0
3532,28.999999999999996,89.0,88.0,97.0,98.0
3533,69.0,4.0,69.0,99.0,48.0
3534,79.0,85.0,94.0,23.0,68.0
3535,97.0,79.0,80.0,83.0,98.0
3536,76.0,39.0,99.0,64.0,86.0
3537,75.0,46.0,96.0,81.0,81.0
3538,91.0,74.0,89.0,50.0,11.0
3539,91.0,72.0,96.0,54.0,97.0
3540,66.0,93.0,78.0,17.0,0.0
3541,98.0,86.0,97.0,97.0,8.0
3542,89.0,59.0,42.0,98.0,94.0
3543,95.0,42.0,96.0,41.0,44.0
3544,79.0,92.0,90.0,97.0,0.0
3545,47.0,90.0,57.99999999999999,7.000000000000001,76.0
3546,80.0,91.0,98.0,43.0,0.0
3547,98.0,82.0,74.0,46.0,22.0
3548,40.0,11.0,75.0,16.0,23.0
3549,93.0,99.0,99.0,99.0,97.0
3550,57.00000000000001,68.0,88.0,28.000000000000004,43.0
3551,85.0,86.0,90.0,89.0,77.0
3552,94.0,86.0,86.0,73.0,16.0
3553,88.0,30.0,83.0,91.0,54.0
3554,99.0,91.0,90.0,11.0,72.0
3555,92.0,77.0,78.0,96.0,7.000000000000001
3556,61.0,41.0,67.0,9.0,9.0
3557,96.0,26.0,77.0,33.0,86.0
3558,87.0,74.0,93.0,4.0,37.0
3559,95.0,89.0,92.0,13.0,69.0
3560,63.0,90.0,88.0,99.0,99.0
3561,93.0,97.0,99.0,12.0,91.0
3562,98.0,78.0,82.0,42.0,0.0
3563,90.0,59.0,90.0,21.0,92.0
3564,84.0,90.0,99.0,99.0,61.0
3565,86.0,95.0,97.0,48.0,23.0
3566,68.0,76.0,95.0,96.0,49.0
3567,98.0,65.0,94.0,69.0,90.0
3568,74.0,97.0,87.0,99.0,49.0
3569,99.0,40.0,83.0,97.0,99.0
3570,96.0,84.0,91.0,97.0,59.0
3571,69.0,54.0,89.0,87.0,51.0
3572,96.0,76.0,98.0,93.0,9.0
3573,97.0,38.0,99.0,99.0,2.0
3574,98.0,91.0,97.0,89.0,23.0
3575,95.0,90.0,92.0,15.0,82.0
3576,98.0,67.0,89.0,57.00000000000001,28.999999999999996
3577,99.0,79.0,81.0,45.0,24.0
3578,99.0,47.0,95.0,95.0,40.0
3579,47.0,80.0,92.0,57.99999999999999,16.0
3580,91.0,69.0,88.0,98.0,11.0
3581,96.0,60.0,97.0,36.0,11.0
3582,60.0,10.0,89.0,63.0,69.0
3583,84.0,79.0,95.0,32.0,79.0
3584,70.0,89.0,70.0,9.0,99.0
3585,99.0,42.0,84.0,97.0,82.0
3586,72.0,86.0,92.0,95.0,24.0
3587,96.0,72.0,73.0,48.0,78.0
3588,96.0,60.0,99.0,46.0,5.0
3589,57.99999999999999,79.0,70.0,96.0,59.0
3590,98.0,71.0,45.0,32.0,84.0
3591,97.0,30.0,88.0,62.0,96.0
3592,99.0,94.0,83.0,98.0,66.0
3593,78.0,85.0,93.0,47.0,28.000000000000004
3594,99.0,87.0,82.0,85.0,99.0
3595,99.0,52.0,87.0,99.0,10.0
3596,97.0,97.0,74.0,53.0,57.99999999999999
3597,63.0,59.0,95.0,31.0,75.0
3598,98.0,54.0,99.0,91.0,31.0
3599,98.0,60.0,1.0,95.0,55.00000000000001
3600,68.0,89.0,95.0,91.0,30.0
3601,26.0,5.0,69.0,97.0,17.0
3602,91.0,56.00000000000001,99.0,47.0,8.0
3603,75.0,74.0,84.0,98.0,6.0
3604,95.0,90.0,99.0,98.0,25.0
3605,97.0,96.0,94.0,7.000000000000001,4.0
3606,84.0,93.0,87.0,85.0,5.0
3607,99.0,91.0,99.0,49.0,93.0
3608,98.0,94.0,90.0,61.0,0.0
3609,99.0,92.0,98.0,9.0,55.00000000000001
3610,99.0,70.0,99.0,99.0,10.0
3611,99.0,93.0,79.0,96.0,71.0
3612,67.0,66.0,92.0,33.0,67.0
3613,98.0,28.999999999999996,95.0,49.0,74.0
3614,80.0,95.0,99.0,53.0,17.0
3615,89.0,74.0,96.0,97.0,59.0
3616,37.0,99.0,88.0,23.0,40.0
3617,78.0,96.0,93.0,51.0,21.0
3618,94.0,83.0,97.0,68.0,93.0
3619,84.0,44.0,94.0,45.0,52.0
3620,96.0,51.0,99.0,9.0,2.0
3621,93.0,92.0,84.0,60.0,68.0
3622,79.0,78.0,90.0,51.0,67.0
3623,96.0,70.0,97.0,94.0,97.0
3624,75.0,75.0,83.0,82.0,79.0
3625,98.0,81.0,91.0,96.0,48.0
3626,97.0,84.0,87.0,54.0,33.0
3627,99.0,82.0,92.0,89.0,24.0
3628,99.0,95.0,27.0,22.0,32.0
3629,78.0,92.0,87.0,96.0,99.0
3630,32.0,76.0,92.0,38.0,85.0
3631,63.0,68.0,95.0,30.0,9.0
3632,95.0,69.0,60.0,79.0,44.0
3633,96.0,79.0,88.0,98.0,92.0
3634,93.0,71.0,99.0,18.0,77.0
3635,82.0,35.0,91.0,87.0,55.00000000000001
3636,98.0,81.0,90.0,98.0,95.0
3637,82.0,97.0,88.0,17.0,76.0
3638,39.0,82.0,96.0,94.0,12.0
3639,96.0,86.0,79.0,8.0,56.00000000000001
3640,85.0,60.0,96.0,98.0,47.0
3641,99.0,96.0,76.0,33.0,35.0
3642,78.0,92.0,83.0,71.0,17.0
3643,91.0,79.0,92.0,84.0,3.0
3644,96.0,76.0,55.00000000000001,76.0,61.0
3645,76.0,84.0,99.0,16.0,33.0
3646,89.0,62.0,98.0,65.0,90.0
3647,95.0,65.0,97.0,97.0,3.0
3648,51.0,80.0,79.0,71.0,89.0
3649,99.0,50.0,72.0,99.0,61.0
3650,99.0,92.0,92.0,15.0,98.0
3651,99.0,82.0,87.0,97.0,0.0
3652,95.0,85.0,82.0,8.0,56.00000000000001
3653,97.0,97.0,85.0,99.0,63.0
3654,66.0,97.0,57.99999999999999,84.0,15.0
3655,56.00000000000001,8.0,97.0,68.0,20.0
3656,99.0,92.0,94.0,98.0,41.0
3657,52.0,63.0,91.0,79.0,81.0
3658,92.0,73.0,94.0,81.0,9.0
3659,90.0,10.0,14.000000000000002,20.0,23.0
3660,98.0,87.0,90.0,95.0,80.0
3661,79.0,4.0,92.0,99.0,56.00000000000001
3662,96.0,7.000000000000001,73.0,99.0,8.0
3663,97.0,72.0,93.0,28.999999999999996,4.0
3664,99.0,57.00000000000001,94.0,64.0,50.0
3665,98.0,34.0,95.0,98.0,92.0
3666,56.00000000000001,52.0,89.0,42.0,64.0
3667,81.0,89.0,80.0,74.0,8.0
3668,92.0,79.0,99.0,9.0,75.0
3669,72.0,27.0,96.0,12.0,54.0
3670,84.0,69.0,99.0,94.0,1.0
3671,78.0,80.0,69.0,47.0,28.000000000000004
3672,99.0,71.0,37.0,92.0,91.0
3673,97.0,54.0,93.0,77.0,28.999999999999996
3674,70.0,74.0,66.0,13.0,78.0
3675,85.0,96.0,84.0,27.0,90.0
3676,98.0,84.0,97.0,82.0,57.99999999999999
3677,93.0,65.0,78.0,79.0,1.0
3678,60.0,95.0,97.0,96.0,50.0
3679,60.0,16.0,99.0,94.0,42.0
3680,74.0,95.0,81.0,14.000000000000002,62.0
3681,96.0,43.0,98.0,71.0,5.0
3682,98.0,27.0,76.0,35.0,27.0
3683,98.0,85.0,74.0,82.0,97.0
3684,91.0,74.0,99.0,49.0,91.0
3685,95.0,59.0,97.0,93.0,87.0
3686,83.0,64.0,97.0,98.0,92.0
3687,94.0,93.0,62.0,65.0,43.0
3688,55.00000000000001,78.0,93.0,27.0,30.0
3689,77.0,51.0,92.0,10.0,30.0
3690,57.00000000000001,76.0,94.0,71.0,11.0
3691,89.0,57.00000000000001,88.0,53.0,69.0
3692,81.0,71.0,73.0,91.0,63.0
3693,98.0,21.0,83.0,83.0,4.0
3694,97.0,88.0,99.0,56.00000000000001,15.0
3695,71.0,41.0,98.0,21.0,54.0
3696,81.0,40.0,97.0,72.0,79.0
3697,95.0,98.0,65.0,89.0,34.0
3698,99.0,90.0,94.0,98.0,98.0
3699,80.0,84.0,91.0,59.0,64.0
3700,82.0,80.0,92.0,98.0,97.0
3701,86.0,76.0,87.0,76.0,19.0
3702,92.0,78.0,99.0,86.0,57.00000000000001
3703,98.0,93.0,99.0,96.0,40.0
3704,88.0,82.0,82.0,82.0,19.0
3705,95.0,49.0,97.0,28.000000000000004,41.0
3706,98.0,99.0,98.0,50.0,30.0
3707,94.0,78.0,97.0,94.0,10.0
3708,63.0,87.0,93.0,94.0,67.0
3709,99.0,84.0,94.0,19.0,28.000000000000004
3710,84.0,88.0,95.0,96.0,38.0
3711,96.0,86.0,68.0,72.0,95.0
3712,99.0,47.0,46.0,85.0,3.0
3713,61.0,83.0,93.0,35.0,28.999999999999996
3714,83.0,92.0,93.0,25.0,65.0
3715,97.0,99.0,99.0,97.0,47.0
3716,94.0,74.0,96.0,99.0,36.0
3717,91.0,33.0,81.0,62.0,82.0
3718,99.0,43.0,62.0,96.0,24.0
3719,64.0,89.0,99.0,16.0,6.0
3720,99.0,75.0,94.0,28.000000000000004,78.0
3721,97.0,96.0,54.0,95.0,82.0
3722,91.0,8.0,69.0,56.00000000000001,54.0
3723,63.0,98.0,94.0,91.0,2.0
3724,90.0,53.0,80.0,89.0,70.0
3725,93.0,72.0,84.0,98.0,25.0
3726,56.00000000000001,23.0,90.0,9.0,85.0
3727,94.0,94.0,99.0,99.0,19.0
3728,87.0,71.0,95.0,83.0,28.000000000000004
3729,68.0,91.0,82.0,93.0,52.0
3730,62.0,93.0,99.0,80.0,85.0
3731,99.0,75.0,79.0,48.0,7.000000000000001
3732,97.0,75.0,99.0,92.0,91.0
3733,90.0,84.0,74.0,64.0,61.0
3734,56.00000000000001,7.000000000000001,90.0,79.0,16.0
3735,95.0,81.0,96.0,98.0,44.0
3736,79.0,78.0,98.0,24.0,80.0
3737,88.0,84.0,78.0,84.0,54.0
3738,87.0,78.0,88.0,45.0,77.0
3739,97.0,19.0,94.0,10.0,6.0
3740,68.0,89.0,99.0,26.0,72.0
3741,93.0,85.0,98.0,44.0,92.0
3742,98.0,75.0,97.0,23.0,1.0
3743,94.0,94.0,86.0,48.0,37.0
3744,92.0,91.0,99.0,36.0,96.0
3745,78.0,98.0,93.0,28.000000000000004,47.0
3746,65.0,75.0,92.0,82.0,35.0
3747,31.0,99.0,86.0,51.0,27.0
3748,99.0,4.0,99.0,19.0,44.0
3749,88.0,21.0,97.0,3.0,56.00000000000001
3750,96.0,83.0,84.0,54.0,59.0
3751,98.0,97.0,57.99999999999999,60.0,38.0
3752,97.0,53.0,96.0,53.0,50.0
3753,96.0,94.0,86.0,77.0,2.0
3754,84.0,97.0,93.0,88.0,84.0
3755,98.0,42.0,92.0,33.0,6.0
3756,51.0,21.0,94.0,28.999999999999996,72.0
3757,97.0,80.0,88.0,69.0,51.0
3758,96.0,32.0,95.0,82.0,46.0
3759,90.0,44.0,37.0,61.0,26.0
3760,82.0,46.0,87.0,64.0,23.0
3761,94.0,57.00000000000001,99.0,68.0,95.0
3762,86.0,81.0,87.0,39.0,97.0
3763,99.0,36.0,98.0,89.0,46.0
3764,85.0,55.00000000000001,96.0,48.0,71.0
3765,95.0,64.0,90.0,42.0,84.0
3766,82.0,92.0,88.0,57.99999999999999,53.0
3767,79.0,57.00000000000001,94.0,96.0,30.0
3768,80.0,55.00000000000001,98.0,52.0,38.0
3769,71.0,83.0,97.0,95.0,64.0
3770,94.0,55.00000000000001,57.00000000000001,4.0,22.0
3771,86.0,89.0,99.0,44.0,8.0
3772,97.0,80.0,90.0,70.0,9.0
3773,76.0,85.0,44.0,3.0,56.00000000000001
3774,74.0,9.0,97.0,82.0,16.0
3775,56.00000000000001,54.0,85.0,5.0,49.0
3776,65.0,97.0,98.0,14.000000000000002,44.0
3777,99.0,85.0,81.0,89.0,43.0
3778,99.0,36.0,84.0,78.0,93.0
3779,97.0,96.0,95.0,43.0,94.0
3780,95.0,3.0,97.0,88.0,81.0
3781,99.0,43.0,97.0,60.0,89.0
3782,83.0,80.0,97.0,50.0,50.0
3783,98.0,71.0,96.0,86.0,15.0
3784,84.0,72.0,69.0,86.0,14.000000000000002
3785,97.0,33.0,99.0,35.0,14.000000000000002
3786,98.0,63.0,97.0,95.0,87.0
3787,80.0,52.0,94.0,88.0,90.0
3788,90.0,69.0,80.0,16.0,1.0
3789,72.0,46.0,57.00000000000001,64.0,78.0
3790,93.0,57.99999999999999,98.0,96.0,60.0
3791,84.0,79.0,94.0,96.0,13.0
3792,99.0,93.0,74.0,27.0,40.0
3793,99.0,75.0,98.0,2.0,98.0
3794,99.0,35.0,95.0,76.0,48.0
3795,82.0,45.0,86.0,95.0,91.0
3796,97.0,98.0,85.0,94.0,50.0
3797,51.0,85.0,99.0,92.0,52.0
3798,83.0,50.0,92.0,6.0,94.0
3799,87.0,68.0,83.0,39.0,28.999999999999996
3800,92.0,46.0,87.0,79.0,99.0
3801,85.0,64.0,94.0,57.00000000000001,57.00000000000001
3802,83.0,98.0,89.0,97.0,10.0
3803,93.0,90.0,85.0,93.0,27.0
3804,81.0,99.0,67.0,96.0,54.0
3805,98.0,94.0,75.0,32.0,55.00000000000001
3806,68.0,81.0,88.0,38.0,4.0
3807,86.0,78.0,96.0,79.0,4.0
3808,95.0,26.0,99.0,98.0,88.0
3809,99.0,85.0,86.0,34.0,85.0
3810,93.0,83.0,93.0,88.0,63.0
3811,66.0,70.0,98.0,28.999999999999996,22.0
3812,73.0,54.0,98.0,16.0,23.0
3813,90.0,42.0,83.0,79.0,28.999999999999996
3814,99.0,99.0,99.0,93.0,85.0
3815,93.0,72.0,84.0,93.0,25.0
3816,99.0,99.0,34.0,11.0,1.0
3817,78.0,18.0,98.0,20.0,8.0
3818,98.0,89.0,89.0,47.0,42.0
3819,95.0,99.0,97.0,33.0,98.0
3820,69.0,88.0,84.0,96.0,97.0
3821,99.0,72.0,99.0,94.0,25.0
3822,66.0,25.0,98.0,74.0,37.0
3823,78.0,94.0,90.0,19.0,33.0
3824,79.0,71.0,98.0,96.0,15.0
3825,87.0,37.0,98.0,37.0,68.0
3826,80.0,59.0,99.0,20.0,60.0
3827,79.0,75.0,80.0,54.0,28.999999999999996
3828,99.0,56.00000000000001,99.0,68.0,46.0
3829,97.0,27.0,81.0,17.0,28.999999999999996
3830,77.0,85.0,96.0,57.00000000000001,21.0
3831,91.0,46.0,96.0,95.0,71.0
3832,99.0,76.0,79.0,11.0,3.0
3833,83.0,89.0,99.0,1.0,38.0
3834,89.0,91.0,97.0,14.000000000000002,53.0
3835,60.0,59.0,99.0,99.0,86.0
3836,99.0,84.0,97.0,43.0,14.000000000000002
3837,62.0,74.0,80.0,1.0,93.0
3838,86.0,94.0,89.0,93.0,95.0
3839,97.0,41.0,91.0,2.0,49.0
3840,99.0,71.0,63.0,78.0,86.0
3841,99.0,86.0,90.0,94.0,91.0
3842,89.0,78.0,85.0,98.0,89.0
3843,67.0,34.0,90.0,28.000000000000004,15.0
3844,96.0,89.0,64.0,59.0,1.0
3845,74.0,52.0,91.0,82.0,72.0
3846,83.0,99.0,85.0,82.0,98.0
3847,91.0,82.0,91.0,41.0,23.0
3848,68.0,71.0,95.0,91.0,28.000000000000004
3849,64.0,27.0,79.0,83.0,13.0
3850,95.0,86.0,80.0,98.0,15.0
3851,47.0,22.0,57.99999999999999,86.0,39.0
3852,95.0,92.0,81.0,27.0,80.0
3853,67.0,78.0,74.0,85.0,24.0
3854,99.0,99.0,90.0,28.999999999999996,89.0
3855,83.0,97.0,85.0,95.0,35.0
3856,98.0,99.0,91.0,45.0,22.0
3857,99.0,97.0,83.0,37.0,1.0
3858,92.0,98.0,82.0,32.0,6.0
3859,91.0,94.0,94.0,71.0,91.0
3860,98.0,36.0,84.0,41.0,46.0
3861,99.0,57.99999999999999,96.0,14.000000000000002,10.0
3862,68.0,99.0,98.0,47.0,36.0
3863,98.0,7.000000000000001,70.0,52.0,38.0
3864,97.0,66.0,99.0,40.0,40.0
3865,83.0,35.0,79.0,12.0,6.0
3866,99.0,74.0,97.0,11.0,42.0
3867,82.0,42.0,98.0,42.0,60.0
3868,98.0,76.0,94.0,22.0,27.0
3869,83.0,94.0,89.0,98.0,46.0
3870,97.0,47.0,55.00000000000001,19.0,98.0
3871,33.0,61.0,64.0,18.0,0.0
3872,82.0,40.0,99.0,40.0,4.0
3873,98.0,68.0,94.0,16.0,28.000000000000004
3874,90.0,69.0,84.0,93.0,17.0
3875,91.0,86.0,92.0,96.0,21.0
3876,99.0,96.0,99.0,80.0,57.99999999999999
3877,87.0,65.0,91.0,99.0,45.0
3878,90.0,76.0,95.0,62.0,51.0
3879,99.0,94.0,97.0,87.0,57.00000000000001
3880,89.0,73.0,88.0,97.0,4.0
3881,77.0,47.0,97.0,35.0,32.0
3882,86.0,37.0,96.0,40.0,99.0
3883,76.0,76.0,85.0,86.0,16.0
3884,86.0,74.0,91.0,78.0,1.0
3885,62.0,28.000000000000004,93.0,65.0,8.0
3886,84.0,78.0,75.0,57.00000000000001,2.0
3887,99.0,43.0,98.0,57.00000000000001,32.0
3888,99.0,82.0,95.0,64.0,22.0
3889,71.0,92.0,59.0,66.0,23.0
3890,42.0,99.0,73.0,91.0,50.0
3891,96.0,69.0,96.0,91.0,32.0
3892,64.0,86.0,80.0,15.0,67.0
3893,99.0,42.0,70.0,59.0,3.0
3894,97.0,1.0,97.0,15.0,57.00000000000001
3895,47.0,61.0,85.0,37.0,38.0
3896,95.0,90.0,95.0,74.0,90.0
3897,98.0,69.0,81.0,99.0,30.0
3898,69.0,88.0,99.0,28.999999999999996,22.0
3899,40.0,94.0,99.0,45.0,78.0
3900,99.0,48.0,85.0,15.0,39.0
3901,87.0,83.0,85.0,67.0,97.0
3902,77.0,79.0,99.0,93.0,30.0
3903,75.0,53.0,56.00000000000001,11.0,83.0
3904,75.0,66.0,67.0,51.0,2.0
3905,72.0,72.0,74.0,24.0,2.0
3906,97.0,17.0,85.0,63.0,73.0
3907,92.0,98.0,91.0,62.0,19.0
3908,91.0,96.0,95.0,57.00000000000001,52.0
3909,96.0,82.0,95.0,46.0,82.0
3910,87.0,51.0,92.0,45.0,28.999999999999996
3911,97.0,64.0,86.0,97.0,45.0
3912,98.0,93.0,96.0,36.0,14.000000000000002
3913,81.0,88.0,98.0,30.0,94.0
3914,86.0,81.0,97.0,93.0,70.0
3915,83.0,76.0,99.0,39.0,45.0
3916,62.0,85.0,97.0,25.0,41.0
3917,92.0,91.0,86.0,99.0,18.0
3918,85.0,98.0,90.0,81.0,57.99999999999999
3919,98.0,73.0,90.0,82.0,30.0
3920,75.0,93.0,54.0,99.0,6.0
3921,84.0,75.0,99.0,12.0,88.0
3922,96.0,90.0,99.0,52.0,56.00000000000001
3923,81.0,75.0,94.0,55.00000000000001,32.0
3924,81.0,51.0,98.0,76.0,89.0
3925,96.0,89.0,98.0,96.0,6.0
3926,97.0,88.0,80.0,89.0,3.0
3927,83.0,91.0,88.0,95.0,90.0
3928,88.0,94.0,86.0,72.0,95.0
3929,87.0,77.0,75.0,41.0,14.000000000000002
3930,97.0,76.0,87.0,99.0,63.0
3931,56.00000000000001,44.0,90.0,59.0,2.0
3932,97.0,59.0,78.0,99.0,2.0
3933,76.0,77.0,85.0,42.0,1.0
3934,88.0,40.0,93.0,28.999999999999996,88.0
3935,89.0,99.0,89.0,98.0,97.0
3936,97.0,99.0,93.0,96.0,22.0
3937,95.0,32.0,91.0,82.0,16.0
3938,37.0,91.0,92.0,95.0,0.0
3939,97.0,56.00000000000001,99.0,95.0,12.0
3940,62.0,71.0,89.0,47.0,39.0
3941,85.0,41.0,93.0,9.0,57.99999999999999
3942,66.0,81.0,98.0,34.0,55.00000000000001
3943,87.0,79.0,93.0,22.0,5.0
